Plant,PlantProductMesh,element_code,PeriodKey,Rate,Qty
EUF,CL16/30,Other,2025-11,0.0,0.0
EUF,CL16/30,Other,2025-12,0.0,0.0
EUF,CL16/30,Other,2026-01,0.0,0.0
EUF,CL16/30,Other,2026-02,0.01,175.0
EUF,CL16/30,Other,2026-03,0.0,0.0
EUF,CL16/30,Other,2026-04,0.0,0.0
EUF,CL16/30,Other,2026-05,0.0,0.0
EUF,CL16/30,Other,2026-06,0.0,0.0
EUF,CL16/30,Other,2026-07,0.0,0.0
EUF,CL16/30,Other,2026-08,0.0,0.0
EUF,CL16/30,Other,2026-09,0.0,0.0
EUF,CL16/30,Other,2026-10,0.0,0.0
EUF,CL16/30,Other,2026-11,0.0,0.0
EUF,CL16/30,Other,2026-12,0.0,0.0
EUF,CL16/30,Production Labor,2025-11,0.0,0.0
EUF,CL16/30,Production Labor,2025-12,0.0,0.0
EUF,CL16/30,Production Labor,2026-01,0.0,0.0
EUF,CL16/30,Production Labor,2026-02,0.0509,175.0
EUF,CL16/30,Production Labor,2026-03,0.0,0.0
EUF,CL16/30,Production Labor,2026-04,0.0,0.0
EUF,CL16/30,Production Labor,2026-05,0.0,0.0
EUF,CL16/30,Production Labor,2026-06,0.0,0.0
EUF,CL16/30,Production Labor,2026-07,0.0,0.0
EUF,CL16/30,Production Labor,2026-08,0.0,0.0
EUF,CL16/30,Production Labor,2026-09,0.0,0.0
EUF,CL16/30,Production Labor,2026-10,0.0,0.0
EUF,CL16/30,Production Labor,2026-11,0.0,0.0
EUF,CL16/30,Production Labor,2026-12,0.0,0.0
EUF,CL16/30,R&M,2025-11,0.0,0.0
EUF,CL16/30,R&M,2025-12,0.0,0.0
EUF,CL16/30,R&M,2026-01,0.0,0.0
EUF,CL16/30,R&M,2026-02,0.035,175.0
EUF,CL16/30,R&M,2026-03,0.0,0.0
EUF,CL16/30,R&M,2026-04,0.0,0.0
EUF,CL16/30,R&M,2026-05,0.0,0.0
EUF,CL16/30,R&M,2026-06,0.0,0.0
EUF,CL16/30,R&M,2026-07,0.0,0.0
EUF,CL16/30,R&M,2026-08,0.0,0.0
EUF,CL16/30,R&M,2026-09,0.0,0.0
EUF,CL16/30,R&M,2026-10,0.0,0.0
EUF,CL16/30,R&M,2026-11,0.0,0.0
EUF,CL16/30,R&M,2026-12,0.0,0.0
EUF,CL16/30,R&M Labor,2025-11,0.0,0.0
EUF,CL16/30,R&M Labor,2025-12,0.0,0.0
EUF,CL16/30,R&M Labor,2026-01,0.0,0.0
EUF,CL16/30,R&M Labor,2026-02,0.0147,175.0
EUF,CL16/30,R&M Labor,2026-03,0.0,0.0
EUF,CL16/30,R&M Labor,2026-04,0.0,0.0
EUF,CL16/30,R&M Labor,2026-05,0.0,0.0
EUF,CL16/30,R&M Labor,2026-06,0.0,0.0
EUF,CL16/30,R&M Labor,2026-07,0.0,0.0
EUF,CL16/30,R&M Labor,2026-08,0.0,0.0
EUF,CL16/30,R&M Labor,2026-09,0.0,0.0
EUF,CL16/30,R&M Labor,2026-10,0.0,0.0
EUF,CL16/30,R&M Labor,2026-11,0.0,0.0
EUF,CL16/30,R&M Labor,2026-12,0.0,0.0
EUF,CL16/30,Supervision,2025-11,0.0,0.0
EUF,CL16/30,Supervision,2025-12,0.0,0.0
EUF,CL16/30,Supervision,2026-01,0.0,0.0
EUF,CL16/30,Supervision,2026-02,0.0,175.0
EUF,CL16/30,Supervision,2026-03,0.0,0.0
EUF,CL16/30,Supervision,2026-04,0.0,0.0
EUF,CL16/30,Supervision,2026-05,0.0,0.0
EUF,CL16/30,Supervision,2026-06,0.0,0.0
EUF,CL16/30,Supervision,2026-07,0.0,0.0
EUF,CL16/30,Supervision,2026-08,0.0,0.0
EUF,CL16/30,Supervision,2026-09,0.0,0.0
EUF,CL16/30,Supervision,2026-10,0.0,0.0
EUF,CL16/30,Supervision,2026-11,0.0,0.0
EUF,CL16/30,Supervision,2026-12,0.0,0.0
EUF,CL20/40,Depreciation,2025-11,0.0,0.0
EUF,CL20/40,Depreciation,2026-09,0.0,0.0
EUF,CL20/40,Depreciation,2026-10,0.0,0.0
EUF,CL20/40,Depreciation,2026-11,0.0,0.0
EUF,CL20/40,Depreciation,2026-12,0.0,0.0
EUF,CL20/40,Electricity,2025-11,0.0,0.0
EUF,CL20/40,Electricity,2026-09,0.0,0.0
EUF,CL20/40,Electricity,2026-10,0.0,0.0
EUF,CL20/40,Electricity,2026-11,0.0,0.0
EUF,CL20/40,Electricity,2026-12,0.0,0.0
EUF,CL20/40,Gas,2025-11,0.0,0.0
EUF,CL20/40,Gas,2026-09,0.0,0.0
EUF,CL20/40,Gas,2026-10,0.0,0.0
EUF,CL20/40,Gas,2026-11,0.0,0.0
EUF,CL20/40,Gas,2026-12,0.0,0.0
EUF,CL20/40,Indirect Labor,2025-11,0.0,0.0
EUF,CL20/40,Indirect Labor,2026-09,0.0,0.0
EUF,CL20/40,Indirect Labor,2026-10,0.0,0.0
EUF,CL20/40,Indirect Labor,2026-11,0.0,0.0
EUF,CL20/40,Indirect Labor,2026-12,0.0,0.0
EUF,CL20/40,Insurance & Taxes,2025-11,0.0,0.0
EUF,CL20/40,Insurance & Taxes,2026-09,0.0,0.0
EUF,CL20/40,Insurance & Taxes,2026-10,0.0,0.0
EUF,CL20/40,Insurance & Taxes,2026-11,0.0,0.0
EUF,CL20/40,Insurance & Taxes,2026-12,0.0,0.0
EUF,CL20/40,Manufacturing,2025-11,0.0,0.0
EUF,CL20/40,Manufacturing,2026-09,0.0,0.0
EUF,CL20/40,Manufacturing,2026-10,0.0,0.0
EUF,CL20/40,Manufacturing,2026-11,0.0,0.0
EUF,CL20/40,Manufacturing,2026-12,0.0,0.0
EUF,CL20/40,Materials,2025-11,0.0,0.0
EUF,CL20/40,Materials,2026-09,0.0,0.0
EUF,CL20/40,Materials,2026-10,0.0,0.0
EUF,CL20/40,Materials,2026-11,0.0,0.0
EUF,CL20/40,Materials,2026-12,0.0,0.0
EUF,CL20/40,Other,2025-11,0.0,0.0
EUF,CL20/40,Other,2026-09,0.0,0.0
EUF,CL20/40,Other,2026-10,0.0,0.0
EUF,CL20/40,Other,2026-11,0.0,0.0
EUF,CL20/40,Other,2026-12,0.0,0.0
EUF,CL20/40,Production Labor,2025-11,0.0,0.0
EUF,CL20/40,Production Labor,2026-09,0.0,0.0
EUF,CL20/40,Production Labor,2026-10,0.0,0.0
EUF,CL20/40,Production Labor,2026-11,0.0,0.0
EUF,CL20/40,Production Labor,2026-12,0.0,0.0
EUF,CL20/40,R&M,2025-11,0.0,0.0
EUF,CL20/40,R&M,2026-09,0.0,0.0
EUF,CL20/40,R&M,2026-10,0.0,0.0
EUF,CL20/40,R&M,2026-11,0.0,0.0
EUF,CL20/40,R&M,2026-12,0.0,0.0
EUF,CL20/40,R&M Labor,2025-11,0.0,0.0
EUF,CL20/40,R&M Labor,2026-09,0.0,0.0
EUF,CL20/40,R&M Labor,2026-10,0.0,0.0
EUF,CL20/40,R&M Labor,2026-11,0.0,0.0
EUF,CL20/40,R&M Labor,2026-12,0.0,0.0
EUF,CL20/40,Supervision,2025-11,0.0,0.0
EUF,CL20/40,Supervision,2026-09,0.0,0.0
EUF,CL20/40,Supervision,2026-10,0.0,0.0
EUF,CL20/40,Supervision,2026-11,0.0,0.0
EUF,CL20/40,Supervision,2026-12,0.0,0.0
TMB,CL20/40,Depreciation,2025-12,0.0011,3000.0
TMB,CL20/40,Depreciation,2026-01,0.0011,3000.0
TMB,CL20/40,Depreciation,2026-02,0.0011,3000.0
TMB,CL20/40,Depreciation,2026-03,0.0011,3000.0
TMB,CL20/40,Depreciation,2026-04,0.0014,3000.0
TMB,CL20/40,Depreciation,2026-05,0.0022,3000.0
TMB,CL20/40,Depreciation,2026-06,0.0022,3000.0
TMB,CL20/40,Depreciation,2026-07,0.0022,3000.0
TMB,CL20/40,Depreciation,2026-08,0.0022,3000.0
TMB,CL20/40,Electricity,2025-12,0.0115,3000.0
TMB,CL20/40,Electricity,2026-01,0.0115,3000.0
TMB,CL20/40,Electricity,2026-02,0.0115,3000.0
TMB,CL20/40,Electricity,2026-03,0.0115,3000.0
TMB,CL20/40,Electricity,2026-04,0.0115,3000.0
TMB,CL20/40,Electricity,2026-05,0.0144,3000.0
TMB,CL20/40,Electricity,2026-06,0.0144,3000.0
TMB,CL20/40,Electricity,2026-07,0.0144,3000.0
TMB,CL20/40,Electricity,2026-08,0.0144,3000.0
TMB,CL20/40,Gas,2025-12,0.0266,3000.0
TMB,CL20/40,Gas,2026-01,0.0266,3000.0
TMB,CL20/40,Gas,2026-02,0.0266,3000.0
TMB,CL20/40,Gas,2026-03,0.0266,3000.0
TMB,CL20/40,Gas,2026-04,0.0266,3000.0
TMB,CL20/40,Gas,2026-05,0.0266,3000.0
TMB,CL20/40,Gas,2026-06,0.0266,3000.0
TMB,CL20/40,Gas,2026-07,0.0266,3000.0
TMB,CL20/40,Gas,2026-08,0.0266,3000.0
TMB,CL20/40,Indirect Labor,2025-12,0.0031,3000.0
TMB,CL20/40,Indirect Labor,2026-01,0.0031,3000.0
TMB,CL20/40,Indirect Labor,2026-02,0.0031,3000.0
TMB,CL20/40,Indirect Labor,2026-03,0.0031,3000.0
TMB,CL20/40,Indirect Labor,2026-04,0.004,3000.0
TMB,CL20/40,Indirect Labor,2026-05,0.0061,3000.0
TMB,CL20/40,Indirect Labor,2026-06,0.0061,3000.0
TMB,CL20/40,Indirect Labor,2026-07,0.0061,3000.0
TMB,CL20/40,Indirect Labor,2026-08,0.0061,3000.0
TMB,CL20/40,Insurance & Taxes,2025-12,0.0035,3000.0
TMB,CL20/40,Insurance & Taxes,2026-01,0.0035,3000.0
TMB,CL20/40,Insurance & Taxes,2026-02,0.0035,3000.0
TMB,CL20/40,Insurance & Taxes,2026-03,0.0035,3000.0
TMB,CL20/40,Insurance & Taxes,2026-04,0.0044,3000.0
TMB,CL20/40,Insurance & Taxes,2026-05,0.0067,3000.0
TMB,CL20/40,Insurance & Taxes,2026-06,0.0067,3000.0
TMB,CL20/40,Insurance & Taxes,2026-07,0.0067,3000.0
TMB,CL20/40,Insurance & Taxes,2026-08,0.0067,3000.0
TMB,CL20/40,Manufacturing,2025-12,0.0055,3000.0
TMB,CL20/40,Manufacturing,2026-01,0.0055,3000.0
TMB,CL20/40,Manufacturing,2026-02,0.0055,3000.0
TMB,CL20/40,Manufacturing,2026-03,0.0055,3000.0
TMB,CL20/40,Manufacturing,2026-04,0.0069,3000.0
TMB,CL20/40,Manufacturing,2026-05,0.0105,3000.0
TMB,CL20/40,Manufacturing,2026-06,0.0105,3000.0
TMB,CL20/40,Manufacturing,2026-07,0.0105,3000.0
TMB,CL20/40,Manufacturing,2026-08,0.0105,3000.0
TMB,CL20/40,Materials,2025-12,0.0673,3000.0
TMB,CL20/40,Materials,2026-01,0.0673,3000.0
TMB,CL20/40,Materials,2026-02,0.0673,3000.0
TMB,CL20/40,Materials,2026-03,0.0673,3000.0
TMB,CL20/40,Materials,2026-04,0.0673,3000.0
TMB,CL20/40,Materials,2026-05,0.0673,3000.0
TMB,CL20/40,Materials,2026-06,0.0673,3000.0
TMB,CL20/40,Materials,2026-07,0.0673,3000.0
TMB,CL20/40,Materials,2026-08,0.0673,3000.0
TMB,CL20/40,Other,2025-12,0.0056,3000.0
TMB,CL20/40,Other,2026-01,0.0056,3000.0
TMB,CL20/40,Other,2026-02,0.0056,3000.0
TMB,CL20/40,Other,2026-03,0.0056,3000.0
TMB,CL20/40,Other,2026-04,0.007,3000.0
TMB,CL20/40,Other,2026-05,0.0106,3000.0
TMB,CL20/40,Other,2026-06,0.0106,3000.0
TMB,CL20/40,Other,2026-07,0.0106,3000.0
TMB,CL20/40,Other,2026-08,0.0106,3000.0
TMB,CL20/40,Production Labor,2025-12,0.0129,3000.0
TMB,CL20/40,Production Labor,2026-01,0.0129,3000.0
TMB,CL20/40,Production Labor,2026-02,0.0129,3000.0
TMB,CL20/40,Production Labor,2026-03,0.0129,3000.0
TMB,CL20/40,Production Labor,2026-04,0.017,3000.0
TMB,CL20/40,Production Labor,2026-05,0.0258,3000.0
TMB,CL20/40,Production Labor,2026-06,0.0258,3000.0
TMB,CL20/40,Production Labor,2026-07,0.0258,3000.0
TMB,CL20/40,Production Labor,2026-08,0.0258,3000.0
TMB,CL20/40,R&M,2025-12,0.025,3000.0
TMB,CL20/40,R&M,2026-01,0.025,3000.0
TMB,CL20/40,R&M,2026-02,0.025,3000.0
TMB,CL20/40,R&M,2026-03,0.025,3000.0
TMB,CL20/40,R&M,2026-04,0.025,3000.0
TMB,CL20/40,R&M,2026-05,0.03,3000.0
TMB,CL20/40,R&M,2026-06,0.03,3000.0
TMB,CL20/40,R&M,2026-07,0.03,3000.0
TMB,CL20/40,R&M,2026-08,0.03,3000.0
TMB,CL20/40,R&M Labor,2025-12,0.0041,3000.0
TMB,CL20/40,R&M Labor,2026-01,0.0041,3000.0
TMB,CL20/40,R&M Labor,2026-02,0.0041,3000.0
TMB,CL20/40,R&M Labor,2026-03,0.0041,3000.0
TMB,CL20/40,R&M Labor,2026-04,0.0055,3000.0
TMB,CL20/40,R&M Labor,2026-05,0.0083,3000.0
TMB,CL20/40,R&M Labor,2026-06,0.0083,3000.0
TMB,CL20/40,R&M Labor,2026-07,0.0083,3000.0
TMB,CL20/40,R&M Labor,2026-08,0.0083,3000.0
TMB,CL40/60,Depreciation,2025-11,0.0,0.0
TMB,CL40/60,Depreciation,2025-12,0.0,0.0
TMB,CL40/60,Depreciation,2026-01,0.0,0.0
TMB,CL40/60,Depreciation,2026-02,0.0,0.0
TMB,CL40/60,Depreciation,2026-03,0.0,0.0
TMB,CL40/60,Depreciation,2026-04,0.0,0.0
TMB,CL40/60,Depreciation,2026-05,0.0,0.0
TMB,CL40/60,Depreciation,2026-06,0.0,0.0
TMB,CL40/60,Depreciation,2026-07,0.0,0.0
TMB,CL40/60,Depreciation,2026-08,0.0,0.0
TMB,CL40/60,Depreciation,2026-09,0.0,0.0
TMB,CL40/60,Depreciation,2026-10,0.0,0.0
TMB,CL40/60,Depreciation,2026-11,0.0,0.0
TMB,CL40/60,Depreciation,2026-12,0.0,0.0
TMB,CL40/60,Electricity,2025-11,0.0,0.0
TMB,CL40/60,Electricity,2025-12,0.0,0.0
TMB,CL40/60,Electricity,2026-01,0.0,0.0
TMB,CL40/60,Electricity,2026-02,0.0,0.0
TMB,CL40/60,Electricity,2026-03,0.0,0.0
TMB,CL40/60,Electricity,2026-04,0.0,0.0
TMB,CL40/60,Electricity,2026-05,0.0,0.0
TMB,CL40/60,Electricity,2026-06,0.0,0.0
TMB,CL40/60,Electricity,2026-07,0.0,0.0
TMB,CL40/60,Electricity,2026-08,0.0,0.0
TMB,CL40/60,Electricity,2026-09,0.0,0.0
TMB,CL40/60,Electricity,2026-10,0.0,0.0
TMB,CL40/60,Electricity,2026-11,0.0,0.0
TMB,CL40/60,Electricity,2026-12,0.0,0.0
TMB,CL40/60,Gas,2025-11,0.0,0.0
TMB,CL40/60,Gas,2025-12,0.0,0.0
TMB,CL40/60,Gas,2026-01,0.0,0.0
TMB,CL40/60,Gas,2026-02,0.0,0.0
TMB,CL40/60,Gas,2026-03,0.0,0.0
TMB,CL40/60,Gas,2026-04,0.0,0.0
TMB,CL40/60,Gas,2026-05,0.0,0.0
TMB,CL40/60,Gas,2026-06,0.0,0.0
TMB,CL40/60,Gas,2026-07,0.0,0.0
TMB,CL40/60,Gas,2026-08,0.0,0.0
TMB,CL40/60,Gas,2026-09,0.0,0.0
TMB,CL40/60,Gas,2026-10,0.0,0.0
TMB,CL40/60,Gas,2026-11,0.0,0.0
TMB,CL40/60,Gas,2026-12,0.0,0.0
TMB,CL40/60,Indirect Labor,2025-11,0.0,0.0
TMB,CL40/60,Indirect Labor,2025-12,0.0,0.0
TMB,CL40/60,Indirect Labor,2026-01,0.0,0.0
TMB,CL40/60,Indirect Labor,2026-02,0.0,0.0
TMB,CL40/60,Indirect Labor,2026-03,0.0,0.0
TMB,CL40/60,Indirect Labor,2026-04,0.0,0.0
TMB,CL40/60,Indirect Labor,2026-05,0.0,0.0
TMB,CL40/60,Indirect Labor,2026-06,0.0,0.0
TMB,CL40/60,Indirect Labor,2026-07,0.0,0.0
TMB,CL40/60,Indirect Labor,2026-08,0.0,0.0
TMB,CL40/60,Indirect Labor,2026-09,0.0,0.0
TMB,CL40/60,Indirect Labor,2026-10,0.0,0.0
TMB,CL40/60,Indirect Labor,2026-11,0.0,0.0
TMB,CL40/60,Indirect Labor,2026-12,0.0,0.0
TMB,CL40/60,Insurance & Taxes,2025-11,0.0,0.0
TMB,CL40/60,Insurance & Taxes,2025-12,0.0,0.0
TMB,CL40/60,Insurance & Taxes,2026-01,0.0,0.0
TMB,CL40/60,Insurance & Taxes,2026-02,0.0,0.0
TMB,CL40/60,Insurance & Taxes,2026-03,0.0,0.0
TMB,CL40/60,Insurance & Taxes,2026-04,0.0,0.0
TMB,CL40/60,Insurance & Taxes,2026-05,0.0,0.0
TMB,CL40/60,Insurance & Taxes,2026-06,0.0,0.0
TMB,CL40/60,Insurance & Taxes,2026-07,0.0,0.0
TMB,CL40/60,Insurance & Taxes,2026-08,0.0,0.0
TMB,CL40/60,Insurance & Taxes,2026-09,0.0,0.0
TMB,CL40/60,Insurance & Taxes,2026-10,0.0,0.0
TMB,CL40/60,Insurance & Taxes,2026-11,0.0,0.0
TMB,CL40/60,Insurance & Taxes,2026-12,0.0,0.0
TMB,CL40/60,Manufacturing,2025-11,0.0,0.0
TMB,CL40/60,Manufacturing,2025-12,0.0,0.0
TMB,CL40/60,Manufacturing,2026-01,0.0,0.0
TMB,CL40/60,Manufacturing,2026-02,0.0,0.0
TMB,CL40/60,Manufacturing,2026-03,0.0,0.0
TMB,CL40/60,Manufacturing,2026-04,0.0,0.0
TMB,CL40/60,Manufacturing,2026-05,0.0,0.0
TMB,CL40/60,Manufacturing,2026-06,0.0,0.0
TMB,CL40/60,Manufacturing,2026-07,0.0,0.0
TMB,CL40/60,Manufacturing,2026-08,0.0,0.0
TMB,CL40/60,Manufacturing,2026-09,0.0,0.0
TMB,CL40/60,Manufacturing,2026-10,0.0,0.0
TMB,CL40/60,Manufacturing,2026-11,0.0,0.0
TMB,CL40/60,Manufacturing,2026-12,0.0,0.0
TMB,CL40/60,Materials,2025-11,0.0,0.0
TMB,CL40/60,Materials,2025-12,0.0,0.0
TMB,CL40/60,Materials,2026-01,0.0,0.0
TMB,CL40/60,Materials,2026-02,0.0,0.0
TMB,CL40/60,Materials,2026-03,0.0,0.0
TMB,CL40/60,Materials,2026-04,0.0,0.0
TMB,CL40/60,Materials,2026-05,0.0,0.0
TMB,CL40/60,Materials,2026-06,0.0,0.0
TMB,CL40/60,Materials,2026-07,0.0,0.0
TMB,CL40/60,Materials,2026-08,0.0,0.0
TMB,CL40/60,Materials,2026-09,0.0,0.0
TMB,CL40/60,Materials,2026-10,0.0,0.0
TMB,CL40/60,Materials,2026-11,0.0,0.0
TMB,CL40/60,Materials,2026-12,0.0,0.0
TMB,CL40/60,Other,2025-11,0.0,0.0
TMB,CL40/60,Other,2025-12,0.0,0.0
TMB,CL40/60,Other,2026-01,0.0,0.0
TMB,CL40/60,Other,2026-02,0.0,0.0
TMB,CL40/60,Other,2026-03,0.0,0.0
TMB,CL40/60,Other,2026-04,0.0,0.0
TMB,CL40/60,Other,2026-05,0.0,0.0
TMB,CL40/60,Other,2026-06,0.0,0.0
TMB,CL40/60,Other,2026-07,0.0,0.0
TMB,CL40/60,Other,2026-08,0.0,0.0
TMB,CL40/60,Other,2026-09,0.0,0.0
TMB,CL40/60,Other,2026-10,0.0,0.0
TMB,CL40/60,Other,2026-11,0.0,0.0
TMB,CL40/60,Other,2026-12,0.0,0.0
TMB,CL40/60,Production Labor,2025-11,0.0,0.0
TMB,CL40/60,Production Labor,2025-12,0.0,0.0
TMB,CL40/60,Production Labor,2026-01,0.0,0.0
TMB,CL40/60,Production Labor,2026-02,0.0,0.0
TMB,CL40/60,Production Labor,2026-03,0.0,0.0
TMB,CL40/60,Production Labor,2026-04,0.0,0.0
TMB,CL40/60,Production Labor,2026-05,0.0,0.0
TMB,CL40/60,Production Labor,2026-06,0.0,0.0
TMB,CL40/60,Production Labor,2026-07,0.0,0.0
TMB,CL40/60,Production Labor,2026-08,0.0,0.0
TMB,CL40/60,Production Labor,2026-09,0.0,0.0
TMB,CL40/60,Production Labor,2026-10,0.0,0.0
TMB,CL40/60,Production Labor,2026-11,0.0,0.0
TMB,CL40/60,Production Labor,2026-12,0.0,0.0
TMB,CL40/60,R&M,2025-11,0.0,0.0
TMB,CL40/60,R&M,2025-12,0.0,0.0
TMB,CL40/60,R&M,2026-01,0.0,0.0
TMB,CL40/60,R&M,2026-02,0.0,0.0
TMB,CL40/60,R&M,2026-03,0.0,0.0
TMB,CL40/60,R&M,2026-04,0.0,0.0
TMB,CL40/60,R&M,2026-05,0.0,0.0
TMB,CL40/60,R&M,2026-06,0.0,0.0
TMB,CL40/60,R&M,2026-07,0.0,0.0
TMB,CL40/60,R&M,2026-08,0.0,0.0
TMB,CL40/60,R&M,2026-09,0.0,0.0
TMB,CL40/60,R&M,2026-10,0.0,0.0
TMB,CL40/60,R&M,2026-11,0.0,0.0
TMB,CL40/60,R&M,2026-12,0.0,0.0
TMB,CL40/60,R&M Labor,2025-11,0.0,0.0
TMB,CL40/60,R&M Labor,2025-12,0.0,0.0
TMB,CL40/60,R&M Labor,2026-01,0.0,0.0
TMB,CL40/60,R&M Labor,2026-02,0.0,0.0
TMB,CL40/60,R&M Labor,2026-03,0.0,0.0
TMB,CL40/60,R&M Labor,2026-04,0.0,0.0
TMB,CL40/60,R&M Labor,2026-05,0.0,0.0
TMB,CL40/60,R&M Labor,2026-06,0.0,0.0
TMB,CL40/60,R&M Labor,2026-07,0.0,0.0
TMB,CL40/60,R&M Labor,2026-08,0.0,0.0
TMB,CL40/60,R&M Labor,2026-09,0.0,0.0
TMB,CL40/60,R&M Labor,2026-10,0.0,0.0
TMB,CL40/60,R&M Labor,2026-11,0.0,0.0
TMB,CL40/60,R&M Labor,2026-12,0.0,0.0
EUF,CL5/8,Depreciation,2025-11,0.0,0.0
EUF,CL5/8,Depreciation,2025-12,0.0034,1650.0
EUF,CL5/8,Depreciation,2026-01,0.004,1200.0
EUF,CL5/8,Depreciation,2026-02,0.0022,4500.0
EUF,CL5/8,Depreciation,2026-03,0.0,0.0
EUF,CL5/8,Depreciation,2026-04,0.0,0.0
EUF,CL5/8,Depreciation,2026-05,0.0,0.0
EUF,CL5/8,Depreciation,2026-06,0.0,0.0
EUF,CL5/8,Depreciation,2026-07,0.0,0.0
EUF,CL5/8,Depreciation,2026-08,0.0,0.0
EUF,CL5/8,Depreciation,2026-09,0.0,0.0
EUF,CL5/8,Depreciation,2026-10,0.0,0.0
EUF,CL5/8,Depreciation,2026-11,0.0,0.0
EUF,CL5/8,Depreciation,2026-12,0.0,0.0
EUF,CL5/8,Electricity,2025-11,0.0,0.0
EUF,CL5/8,Electricity,2025-12,0.0134,1650.0
EUF,CL5/8,Electricity,2026-01,0.0134,1200.0
EUF,CL5/8,Electricity,2026-02,0.0134,4500.0
EUF,CL5/8,Electricity,2026-03,0.0,0.0
EUF,CL5/8,Electricity,2026-04,0.0,0.0
EUF,CL5/8,Electricity,2026-05,0.0,0.0
EUF,CL5/8,Electricity,2026-06,0.0,0.0
EUF,CL5/8,Electricity,2026-07,0.0,0.0
EUF,CL5/8,Electricity,2026-08,0.0,0.0
EUF,CL5/8,Electricity,2026-09,0.0,0.0
EUF,CL5/8,Electricity,2026-10,0.0,0.0
EUF,CL5/8,Electricity,2026-11,0.0,0.0
EUF,CL5/8,Electricity,2026-12,0.0,0.0
EUF,CL5/8,Gas,2025-11,0.0,0.0
EUF,CL5/8,Gas,2025-12,0.0245,1650.0
EUF,CL5/8,Gas,2026-01,0.0245,1200.0
EUF,CL5/8,Gas,2026-02,0.0245,4500.0
EUF,CL5/8,Gas,2026-03,0.0,0.0
EUF,CL5/8,Gas,2026-04,0.0,0.0
EUF,CL5/8,Gas,2026-05,0.0,0.0
EUF,CL5/8,Gas,2026-06,0.0,0.0
EUF,CL5/8,Gas,2026-07,0.0,0.0
EUF,CL5/8,Gas,2026-08,0.0,0.0
EUF,CL5/8,Gas,2026-09,0.0,0.0
EUF,CL5/8,Gas,2026-10,0.0,0.0
EUF,CL5/8,Gas,2026-11,0.0,0.0
EUF,CL5/8,Gas,2026-12,0.0,0.0
EUF,CL5/8,Indirect Labor,2025-11,0.0,0.0
EUF,CL5/8,Indirect Labor,2025-12,0.0125,1650.0
EUF,CL5/8,Indirect Labor,2026-01,0.0146,1200.0
EUF,CL5/8,Indirect Labor,2026-02,0.0079,4500.0
EUF,CL5/8,Indirect Labor,2026-03,0.0,0.0
EUF,CL5/8,Indirect Labor,2026-04,0.0,0.0
EUF,CL5/8,Indirect Labor,2026-05,0.0,0.0
EUF,CL5/8,Indirect Labor,2026-06,0.0,0.0
EUF,CL5/8,Indirect Labor,2026-07,0.0,0.0
EUF,CL5/8,Indirect Labor,2026-08,0.0,0.0
EUF,CL5/8,Indirect Labor,2026-09,0.0,0.0
EUF,CL5/8,Indirect Labor,2026-10,0.0,0.0
EUF,CL5/8,Indirect Labor,2026-11,0.0,0.0
EUF,CL5/8,Indirect Labor,2026-12,0.0,0.0
EUF,CL5/8,Insurance & Taxes,2025-11,0.0,0.0
EUF,CL5/8,Insurance & Taxes,2025-12,0.0081,1650.0
EUF,CL5/8,Insurance & Taxes,2026-01,0.0094,1200.0
EUF,CL5/8,Insurance & Taxes,2026-02,0.0051,4500.0
EUF,CL5/8,Insurance & Taxes,2026-03,0.0,0.0
EUF,CL5/8,Insurance & Taxes,2026-04,0.0,0.0
EUF,CL5/8,Insurance & Taxes,2026-05,0.0,0.0
EUF,CL5/8,Insurance & Taxes,2026-06,0.0,0.0
EUF,CL5/8,Insurance & Taxes,2026-07,0.0,0.0
EUF,CL5/8,Insurance & Taxes,2026-08,0.0,0.0
EUF,CL5/8,Insurance & Taxes,2026-09,0.0,0.0
EUF,CL5/8,Insurance & Taxes,2026-10,0.0,0.0
EUF,CL5/8,Insurance & Taxes,2026-11,0.0,0.0
EUF,CL5/8,Insurance & Taxes,2026-12,0.0,0.0
EUF,CL5/8,Manufacturing,2025-11,0.0,0.0
EUF,CL5/8,Manufacturing,2025-12,0.003,1650.0
EUF,CL5/8,Manufacturing,2026-01,0.003,1200.0
EUF,CL5/8,Manufacturing,2026-02,0.003,4500.0
EUF,CL5/8,Manufacturing,2026-03,0.0,0.0
EUF,CL5/8,Manufacturing,2026-04,0.0,0.0
EUF,CL5/8,Manufacturing,2026-05,0.0,0.0
EUF,CL5/8,Manufacturing,2026-06,0.0,0.0
EUF,CL5/8,Manufacturing,2026-07,0.0,0.0
EUF,CL5/8,Manufacturing,2026-08,0.0,0.0
EUF,CL5/8,Manufacturing,2026-09,0.0,0.0
EUF,CL5/8,Manufacturing,2026-10,0.0,0.0
EUF,CL5/8,Manufacturing,2026-11,0.0,0.0
EUF,CL5/8,Manufacturing,2026-12,0.0,0.0
EUF,CL5/8,Materials,2025-11,0.0,0.0
EUF,CL5/8,Materials,2025-12,0.0878,1650.0
EUF,CL5/8,Materials,2026-01,0.0878,1200.0
EUF,CL5/8,Materials,2026-02,0.0878,4500.0
EUF,CL5/8,Materials,2026-03,0.0,0.0
EUF,CL5/8,Materials,2026-04,0.0,0.0
EUF,CL5/8,Materials,2026-05,0.0,0.0
EUF,CL5/8,Materials,2026-06,0.0,0.0
EUF,CL5/8,Materials,2026-07,0.0,0.0
EUF,CL5/8,Materials,2026-08,0.0,0.0
